n1.id,n1.index,n1.lat,n1.lon,n2.id,n2.index,n2.lat,n2.lon
Txy_A_003,23,33.86926498781371,-84.30588029082676,Rwy_01_001,1,33.86916593030319,-84.30551785985487
Rwy_01_001,1,33.86916593030319,-84.30551785985487,Txy_A_002,22,33.86903418569283,-84.30513059365916
Txy_A_002,22,33.86903418569283,-84.30513059365916,Txy_A_001,20,33.86890261097041,-84.30472918870034
Txy_A_001,20,33.86890261097041,-84.30472918870034,Rwy_02_001,5,33.86870721195467,-84.3039511483887
Txy_A_003,23,33.86926498781371,-84.30588029082676,Txy_A_004,24,33.86964709284093,-84.30615127401342
Rwy_02_001,5,33.86870721195467,-84.3039511483887,Rwy_02_002,6,33.87118718193401,-84.30284471770109
Rwy_02_002,6,33.87118718193401,-84.30284471770109,Txy_F_003,88,33.87142335631763,-84.30360171115538
Txy_F_003,88,33.87142335631763,-84.30360171115538,Txy_F_002,87,33.87154616343155,-84.30400978596609
Txy_F_002,87,33.87154616343155,-84.30400978596609,Rwy_01_002,2,33.87165345705571,-84.30438294690177
Rwy_01_002,2,33.87165345705571,-84.30438294690177,Txy_F_001,86,33.8717841105909,-84.30477190701382
Txy_F_001,86,33.8717841105909,-84.30477190701382,Txy_A_005,25,33.87190104461543,-84.3051656987421
Txy_A_004,24,33.86964709284093,-84.30615127401342,Txy_A_005,25,33.87190104461543,-84.3051656987421
Rwy_01_001,1,33.86916593030319,-84.30551785985487,Rwy_01_002,2,33.87165345705571,-84.30438294690177
Txy_A_005,25,33.87190104461543,-84.3051656987421,Txy_A_006,26,33.87331324896329,-84.30453112931443
Txy_A_006,26,33.87331324896329,-84.30453112931443,Txy_A_007,27,33.87421753934357,-84.30412052600647
Txy_A_007,27,33.87421753934357,-84.30412052600647,Txy_A_008,28,33.87440792441342,-84.30403418470229
Txy_A_006,26,33.87331324896329,-84.30453112931443,Rwy_03_102,116,33.87382249400937,-84.30474818025328
Rwy_03_102,116,33.87382249400937,-84.30474818025328,Txy_C_006,61,33.87422104902385,-84.30489012957322
Txy_C_006,61,33.87422104902385,-84.30489012957322,Txy_C_005,60,33.87436060180718,-84.30488519896333
Txy_C_005,60,33.87436060180718,-84.30488519896333,Ramp_01_007,106,33.87455369319942,-84.30488221642852
Ramp_01_007,106,33.87455369319942,-84.30488221642852,Parking_01_003,95,33.87517757562957,-84.30511353573097
Txy_C_005,60,33.87436060180718,-84.30488519896333,Txy_A_008,28,33.87440792441342,-84.30403418470229
Txy_A_008,28,33.87440792441342,-84.30403418470229,Txy_C_007,62,33.87445100253069,-84.30357008432111
Txy_C_007,62,33.87445100253069,-84.30357008432111,Txy_C_008,63,33.87448076244955,-84.30312246572188
Txy_C_008,63,33.87448076244955,-84.30312246572188,Rwy_03_002,12,33.87389958909673,-84.30335171464878
Rwy_03_002,12,33.87389958909673,-84.30335171464878,Rwy_01_002,2,33.87165345705571,-84.30438294690177
Rwy_03_002,12,33.87389958909673,-84.30335171464878,Txy_B_004,74,33.87397658256191,-84.30189500924973
Txy_B_004,74,33.87397658256191,-84.30189500924973,Rwy_02_003,7,33.8739934350092,-84.3015692329247
Rwy_02_003,7,33.8739934350092,-84.3015692329247,Txy_B_003,73,33.87364058775821,-84.30173419102799
Rwy_02_003,7,33.8739934350092,-84.3015692329247,Rwy_02_004,8,33.87457960370794,-84.30131126723882
Rwy_02_004,8,33.87457960370794,-84.30131126723882,Txy_D_008,53,33.87519874058592,-84.30103830120649
Rwy_02_004,8,33.87457960370794,-84.30131126723882,Txy_C_012,67,33.87456962318911,-84.30143980538159
Txy_C_012,67,33.87456962318911,-84.30143980538159,Txy_C_011,66,33.87453883067594,-84.30217911564816
Txy_C_011,66,33.87453883067594,-84.30217911564816,Txy_C_010,65,33.87453483100884,-84.30238116521996
Txy_C_010,65,33.87453483100884,-84.30238116521996,Txy_C_009,64,33.87451441892671,-84.30267257121479
Txy_C_009,64,33.87451441892671,-84.30267257121479,Txy_C_008,63,33.87448076244955,-84.30312246572188
Txy_C_011,66,33.87453883067594,-84.30217911564816,Txy_B_005,75,33.87477893184113,-84.30229893915592
Txy_B_005,75,33.87477893184113,-84.30229893915592,Txy_B_006,76,33.87502433389756,-84.3024218942312
Txy_B_006,76,33.87502433389756,-84.3024218942312,Txy_B_007,77,33.87552334488876,-84.30265574983046
Txy_C_008,63,33.87448076244955,-84.30312246572188,Txy_B_007,77,33.87552334488876,-84.30265574983046
Txy_B_007,77,33.87552334488876,-84.30265574983046,Rwy_01_004,3,33.87629395919279,-84.30229325069055
Rwy_01_004,3,33.87629395919279,-84.30229325069055,Rwy_01_104,114,33.87704125979357,-84.30195375816656
Rwy_01_104,114,33.87704125979357,-84.30195375816656,Rwy_01_005,4,33.87853837615157,-84.30130006423231
Rwy_01_005,4,33.87853837615157,-84.30130006423231,Txy_G_002,42,33.87840598572201,-84.3009168800653
Txy_G_002,42,33.87840598572201,-84.3009168800653,Txy_G_003,43,33.87828010760202,-84.30055062251806
Txy_G_003,43,33.87828010760202,-84.30055062251806,Rwy_02_005,9,33.87803475857911,-84.29980261514173
Rwy_02_005,9,33.87803475857911,-84.29980261514173,Txy_D_008,53,33.87519874058592,-84.30103830120649
Txy_D_008,53,33.87519874058592,-84.30103830120649,Txy_D_007,52,33.87609356567513,-84.30149111373204
Txy_D_007,52,33.87609356567513,-84.30149111373204,Txy_D_006,51,33.87658927045436,-84.30173694191835
Txy_D_006,51,33.87658927045436,-84.30173694191835,Rwy_01_104,114,33.87704125979357,-84.30195375816656
Rwy_01_004,3,33.87629395919279,-84.30229325069055,Rwy_04_002,79,33.87539967693962,-84.30185353106054
Rwy_04_002,79,33.87539967693962,-84.30185353106054,Txy_C_012,67,33.87456962318911,-84.30143980538159
Txy_C_012,67,33.87456962318911,-84.30143980538159,Rwy_03_003,13,33.87402762130841,-84.30115625468868
Rwy_02_004,8,33.87457960370794,-84.30131126723882,Txy_D_009,54,33.87461504598292,-84.30074451456291
Txy_D_009,54,33.87461504598292,-84.30074451456291,Txy_C_013,68,33.87462434785756,-84.30044307917731
