n1.id,n1.index,n1.lat,n1.lon,n2.id,n2.index,n2.lat,n2.lon
Rwy_01_018,66,38.18461514131178,-85.74798053972896,Rwy_01_017,65,38.18388150959535,-85.74773696329073
Rwy_01_017,65,38.18388150959535,-85.74773696329073,Rwy_01_016,64,38.18082217367266,-85.7467431969161
Rwy_01_016,64,38.18082217367266,-85.7467431969161,Txy_G_001,106,38.18091571499816,-85.74570452559973
Txy_G_001,106,38.18091571499816,-85.74570452559973,Txy_B_G,107,38.18072599982995,-85.74509832650514
Rwy_01_017,65,38.18388150959535,-85.74773696329073,Txy_B7_001,105,38.18406282954591,-85.74680202018207
Txy_B_019,104,38.1848075495644,-85.74705497379473,Rwy_01_018,66,38.18461514131178,-85.74798053972896
Txy_B_019,104,38.1848075495644,-85.74705497379473,Txy_B_018,103,38.18474864601188,-85.74641867860313
Txy_B7_001,105,38.18406282954591,-85.74680202018207,Txy_B_017,102,38.18416540347837,-85.74623173848867
Txy_B_018,103,38.18474864601188,-85.74641867860313,Txy_B_017,102,38.18416540347837,-85.74623173848867
Parking_12_001,239,38.18338955618421,-85.74509568409567,Parking_12_002,240,38.18229428482174,-85.74477774351338
Parking_12_002,240,38.18229428482174,-85.74477774351338,Txy_M_003,238,38.18237789520669,-85.74359555929482
Txy_B_017,102,38.18416540347837,-85.74623173848867,Txy_B_G,107,38.18072599982995,-85.74509832650514
Rwy_01_03,63,38.17995042216904,-85.74644211283045,Rwy_03_002,79,38.17941402957472,-85.74466290775084
Rwy_03_002,79,38.17941402957472,-85.74466290775084,Rwy_03_003,80,38.17907963144501,-85.74359162416854
Rwy_03_003,80,38.17907963144501,-85.74359162416854,Rwy_03_004,81,38.17883379169773,-85.74277549263752
Rwy_01_016,64,38.18082217367266,-85.7467431969161,Rwy_01_03,63,38.17995042216904,-85.74644211283045
Rwy_01_014,62,38.17864852153905,-85.74602712466191,Rwy_01_03,63,38.17995042216904,-85.74644211283045
Rwy_01_014,62,38.17864852153905,-85.74602712466191,Rwy_01_012,61,38.17579598661293,-85.74507586192173
Rwy_01_012,61,38.17579598661293,-85.74507586192173,Rwy_01_010,60,38.17311065603612,-85.7441850218929
Txy_B6_001,236,38.17640386129364,-85.74403922134354,Rwy_01_012,61,38.17579598661293,-85.74507586192173
