id,index,lat,lon,yEdId,domain,refName,type
rwy_01_02,0,39.0462938118932,-84.66868417549232,n0,Rwy,null,null
rwy_01_001,1,39.03467129910129,-84.6687277846854,n1,Rwy,RW36C,Entry
rwy_01_002,2,39.03591687748016,-84.66871696305279,n2,Rwy,null,null
rwy_01_003,3,39.04120065925439,-84.6687075115209,n3,Rwy,null,null
rwy_01_004,4,39.04357057536283,-84.66870090255405,n4,Rwy,null,null
rwy_01_005,5,39.04741505949884,-84.66868218928543,n5,Rwy,null,null
rwy_01_006,6,39.04817296387662,-84.66867017705766,n6,Rwy,null,null
rwy_01_007,7,39.05217057273367,-84.6686574567989,n7,Rwy,null,null
rwy_01_008,8,39.0552422308215,-84.66863676736085,n8,Rwy,null,null
rwy_01_009,9,39.05795191858222,-84.66862812162661,n9,Rwy,null,null
rwy_01_010,10,39.06337559173686,-84.66860743817847,n10,Rwy,null,null
rwy_01_011,11,39.06463600450267,-84.66860614619343,n11,Rwy,RW18R,Entry
rwy_02_001,12,39.02857313819509,-84.64680089969225,n12,Rwy,RW36R,Entry
rwy_02_002,13,39.02989534084284,-84.64679337359479,n13,Rwy,null,null
rwy_02_003,14,39.0349111725923,-84.64680658770364,n14,Rwy,null,null
rwy_02_004,15,39.04017458237957,-84.64685284261431,n15,Rwy,null,null
rwy_02_005,16,39.04408604098556,-84.6467835419911,n16,Rwy,null,null
rwy_02_006,17,39.04950954740067,-84.64670199719443,n17,Rwy,null,null
rwy_02_007,18,39.05436758687864,-84.64667317387593,n18,Rwy,null,null
rwy_02_008,19,39.05571578436283,-84.64666431487757,n19,Rwy,RW18L,Entry
rwy_03_001,20,39.04635907865403,-84.68791830659282,n20,Rwy,RW09 ,Entry
rwy_03_002,21,39.04634868390809,-84.68628750615588,n21,Rwy,RW36L,Entry
rwy_03_003,22,39.04633744594351,-84.68017054821229,n22,Rwy,null,null
rwy_03_004,23,39.04631636337288,-84.67406014026463,n23,Rwy,null,null
rwy_03_005,24,39.04631142882787,-84.6708125468686,n24,Rwy,null,null
rwy_03_006,25,39.04629891790207,-84.66727829105648,n25,Rwy,null,null
rwy_03_007,26,39.04629937899455,-84.6665171394374,n26,Rwy,null,null
rwy_03_008,27,39.04628185770248,-84.65920271211503,n27,Rwy,null,null
rwy_03_009,28,39.04627201149221,-84.65462740287035,n28,Rwy,null,null
rwy_03_010,29,39.04626423785567,-84.65298654797579,n29,Rwy,RW27 ,Entry
gate_01_001,30,39.05422362714327,-84.66189146809018,n30,Gate,null,null
gate_01_002,31,39.05368384049091,-84.6618613380146,n31,Gate,null,null
gate_01_003,32,39.05340281901025,-84.66192131536646,n32,Gate,null,null
gate_01_004,33,39.05295953787018,-84.66186873938999,n33,Gate,null,null
gate_01_005,34,39.05278259816017,-84.66160263817846,n34,Gate,null,null
gate_01_006,35,39.05278149063775,-84.6612478399184,n35,Gate,null,null
gate_01_007,36,39.05279173238282,-84.66088932632002,n36,Gate,null,null
gate_01_008,37,39.05297379501347,-84.6609761690459,n37,Gate,null,null
gate_01_009,38,39.05330609280169,-84.66096347400683,n38,Gate,null,null
gate_01_010,39,39.05357665938458,-84.66093321365642,n39,Gate,null,null
gate_01_011,40,39.05399863185601,-84.66096901620001,n40,Gate,null,null
gate_02_001,41,39.05434799545178,-84.65908048487786,n41,Gate,null,null
gate_02_002,42,39.05397281796601,-84.65907192612806,n42,Gate,null,null
gate_02_003,43,39.05352823521729,-84.6590527744038,n43,Gate,null,null
gate_02_004,44,39.0530363138061,-84.65900882223086,n44,Gate,null,null
gate_02_005,45,39.05302303173109,-84.65831836429506,n45,Gate,null,null
gate_02_006,46,39.05337837085175,-84.65822348464675,n46,Gate,null,null
gate_02_007,47,39.05384815317812,-84.65829616804628,n47,Gate,null,null
gate_02_008,48,39.05432599912007,-84.6582829396044,n48,Gate,null,null
gate_03_001,49,39.05384671854035,-84.65628727174048,n49,Gate,null,null
gate_03_002,50,39.052861274391,-84.65654065492177,n50,Gate,null,null
gate_03_003,51,39.05286876381592,-84.6558621746681,n51,Gate,null,null
gate_03_004,52,39.05285464153773,-84.6554609741693,n52,Gate,null,null
gate_03_005,53,39.05300094423607,-84.65499687744622,n53,Gate,null,null
gate_03_006,54,39.05300226303623,-84.6544011650671,n54,Gate,null,null
gate_03_007,55,39.05298135353795,-84.65388830062717,n55,Gate,null,null
gate_03_008,56,39.05302148029367,-84.6533751199997,n56,Gate,null,null
gate_03_009,57,39.05300063411264,-84.65288294528713,n57,Gate,null,null
gate_03_010,58,39.05300527107599,-84.65232443891314,n58,Gate,null,null
gate_03_011,59,39.0529810510667,-84.65178263592142,n59,Gate,null,null
gate_03_012,60,39.0531922657698,-84.65152916519519,n60,Gate,null,null
gate_03_013,61,39.05341721826508,-84.65155279063318,n61,Gate,null,null
gate_03_014,62,39.05363241411497,-84.65153923626305,n62,Gate,null,null
gate_03_015,63,39.05376142249435,-84.65169060194188,n63,Gate,null,null
gate_03_016,64,39.05375929717199,-84.6519186157817,n64,Gate,null,null
gate_03_017,65,39.05376592682799,-84.65220542225624,n65,Gate,null,null
gate_03_018,66,39.05378692838534,-84.65252157224779,n66,Gate,null,null
gate_03_019,67,39.05378829167219,-84.65294815090009,n67,Gate,null,null
gate_03_020,68,39.05378644573165,-84.6532644236262,n68,Gate,null,null
gate_03_021,69,39.05377323559729,-84.65359914702815,n69,Gate,null,null
gate_03_022,70,39.05377138761901,-84.6539154189531,n70,Gate,null,null
gate_03_023,71,39.05377241797133,-84.65423902997017,n71,Gate,null,null
gate_03_024,72,39.05377926415538,-84.65459570723213,n72,Gate,null,null
gate_03_025,73,39.05377170231948,-84.65491200865762,n73,Gate,null,null
gate_03_026,74,39.05378412962484,-84.65522820543406,n74,Gate,null,null
gate_04_001,75,39.05094809719104,-84.66398318737272,n75,Gate,null,null
gate_04_002,76,39.0509517417557,-84.66431263686616,n76,Gate,null,null
gate_04_003,77,39.05095744784319,-84.66459465075633,n77,Gate,null,null
gate_04_004,78,39.0509499646253,-84.66488923939296,n78,Gate,null,null
gate_04_005,79,39.05095927743722,-84.66518644385175,n79,Gate,null,null
gate_04_006,80,39.05095383306745,-84.66546210532121,n80,Gate,null,null
gate_04_007,81,39.05096284424416,-84.66566202877165,n81,Gate,null,null
gate_04_008,82,39.05072342446578,-84.66560847688724,n82,Gate,null,null
gate_04_009,83,39.05069058169173,-84.6654348989918,n83,Gate,null,null
gate_04_010,84,39.05068226980092,-84.6652049117423,n84,Gate,null,null
gate_04_011,85,39.05067567638927,-84.66491618433383,n85,Gate,null,null
gate_04_012,86,39.04961099552837,-84.6648720583696,n86,Gate,null,null
gate_04_013,87,39.04962014056856,-84.66515269583348,n87,Gate,null,null
gate_04_014,88,39.04962099613945,-84.66542982296667,n88,Gate,null,null
gate_04_015,89,39.04959417185612,-84.66567866776955,n89,Gate,null,null
gate_04_016,90,39.04942318970007,-84.66570796610142,n90,Gate,null,null
gate_04_017,91,39.04931815409172,-84.66564810322922,n91,Gate,null,null
gate_04_018,92,39.04930383184444,-84.6654776349162,n92,Gate,null,null
gate_04_019,93,39.04928914716299,-84.66518992136196,n93,Gate,null,null
gate_04_020,94,39.0492910607954,-84.66491633456899,n94,Gate,null,null
gate_04_021,95,39.04928456419921,-84.66460015511862,n95,Gate,null,null
gate_04_022,96,39.04928214833432,-84.66432125694814,n96,Gate,null,null
gate_04_023,97,39.04928312609049,-84.66402199308837,n97,Gate,null,null
gate_04_024,98,39.0492714365687,-84.6637807297218,n98,Gate,null,null
gate_04_025,99,39.04927505288564,-84.66325797822152,n99,Gate,null,null
gate_04_026,100,39.04926892978101,-84.66288588308323,n100,Gate,null,null
gate_04_027,101,39.04926396821115,-84.66257684711294,n101,Gate,null,null
gate_04_028,102,39.04926299802344,-84.66226521472176,n102,Gate,null,null
gate_04_029,103,39.04927211588386,-84.6619818610446,n103,Gate,null,null
gate_04_030,104,39.04927817117551,-84.6617161323305,n104,Gate,null,null
gate_04_031,105,39.04959121920749,-84.6619368426606,n105,Gate,null,null
gate_04_032,106,39.04961408817953,-84.66222373139063,n106,Gate,null,null
gate_04_033,107,39.04962799966751,-84.66252459460435,n107,Gate,null,null
gate_04_034,108,39.04944898355215,-84.66172309710352,n108,Gate,null,null
gate_04_035,109,39.05065227767353,-84.66253440916026,n109,Gate,null,null
gate_04_036,110,39.05064787982246,-84.66223007847931,n110,Gate,null,null
gate_04_037,111,39.05063488936282,-84.66193689987435,n111,Gate,null,null
gate_04_038,112,39.05066175190485,-84.6616990535963,n112,Gate,null,null
gate_04_039,113,39.0508256399167,-84.66169598448506,n113,Gate,null,null
gate_04_040,114,39.05094659178581,-84.66175534191693,n114,Gate,null,null
gate_04_041,115,39.05095764969221,-84.66198188488028,n115,Gate,null,null
gate_04_042,116,39.05096202759543,-84.6622795534575,n116,Gate,null,null
gate_04_043,117,39.0509560466294,-84.66257505285735,n117,Gate,null,null
gate_04_044,118,39.05094984318603,-84.66289002400612,n118,Gate,null,null
gate_04_045,119,39.05097213439257,-84.66332914475677,n119,Gate,null,null
gate_04_046,120,39.05096887397937,-84.66357699732612,n120,Gate,null,null
gate_05_001,121,39.0509212777382,-84.65664379191801,n121,Gate,null,null
gate_05_002,122,39.05081252235779,-84.65748403183612,n122,Gate,null,null
gate_05_003,123,39.05079773524475,-84.65799044074748,n123,Gate,null,null
gate_05_004,124,39.05081291436726,-84.65864859314178,n124,Gate,null,null
gate_05_005,125,39.05079148961649,-84.65912972218858,n125,Gate,null,null
gate_05_006,126,39.05034901431709,-84.65909405205369,n126,Gate,null,null
gate_05_007,127,39.05000160440132,-84.6590705428343,n127,Gate,null,null
gate_05_008,128,39.04972917387,-84.65892428423041,n128,Gate,null,null
gate_05_009,129,39.04973095119703,-84.65844748651342,n129,Gate,null,null
gate_05_010,130,39.04972845217122,-84.6576542556481,n130,Gate,null,null
gate_05_011,131,39.0497332348187,-84.65709305286063,n131,Gate,null,null
gate_05_012,132,39.04970824362202,-84.65644339656204,n132,Gate,null,null
gate_05_013,133,39.04964411548845,-84.6558530221804,n133,Gate,null,null
gate_05_014,134,39.04978636353516,-84.65524467780743,n134,Gate,null,null
gate_05_015,135,39.04981421884648,-84.65472976747202,n135,Gate,null,null
gate_05_016,136,39.04982242483056,-84.65421918002998,n136,Gate,null,null
gate_05_017,137,39.04982087827317,-84.65373395815361,n137,Gate,null,null
gate_05_018,138,39.04981242650643,-84.6531390698209,n138,Gate,null,null
gate_05_019,139,39.05000250111709,-84.65212118897671,n139,Gate,null,null
gate_05_020,140,39.05051034916978,-84.65210583447542,n140,Gate,null,null
gate_05_021,141,39.05080386625458,-84.65269499891536,n141,Gate,null,null
gate_05_022,142,39.05077589785712,-84.65317194227603,n142,Gate,null,null
gate_05_023,143,39.05078100485652,-84.65374575772184,n143,Gate,null,null
gate_05_024,144,39.05075961371622,-84.65423110529042,n144,Gate,null,null
