id,index,lat,lon,yEdId,domain,refName,type
Txy_L_002,0,33.81245034564743,-118.1430346054359,n0,Txy,null,null
Txy_J_014,1,33.81480421585064,-118.1420034079285,n1,Txy,null,null
Txy_J_013,2,33.8148052279504,-118.1423286404403,n2,Txy,null,null
Txy_J_010,3,33.81490735029824,-118.1441593938344,n3,Txy,null,null
Txy_J_011,4,33.814810055831,-118.14361899667,n4,Txy,null,null
Rwy_02_006,5,33.81385316661225,-118.1446839628585,n5,Rwy,null,null
Rwy_02_007,6,33.8138444269252,-118.14361563008,n6,Rwy,null,null
Txy_L5_001,7,33.81440556222758,-118.1436092572343,n7,Txy,null,null
Txy_J_012,8,33.81481019555696,-118.1433613079004,n8,Txy,null,null
Txy_L_J,9,33.81494397107797,-118.1460084826616,n9,Txy,null,null
Rwy_02_03,10,33.81384301304927,-118.1465643282162,n10,Rwy,null,null
Rwy_03_05,11,33.81495013017571,-118.1479074052136,n11,Rwy,null,null
Rwy_05_005,12,33.8165546908224,-118.1479752596404,n12,Rwy,null,null
Txy_C_L,13,33.81573823125441,-118.1469904795037,n13,Txy,null,null
Txy_J_009,14,33.81493940212509,-118.1466186294936,n14,Txy,null,null
Txy_C_J,15,33.81493941657464,-118.1470842165973,n15,Txy,null,null
Txy_L_001,16,33.81615130592247,-118.1474764368101,n16,Txy,null,null
Txy_C_004,17,33.81526055490561,-118.1469967822009,n17,Txy,null,null
Rwy_05_006,18,33.81598228422153,-118.1479731891261,n18,Rwy,null,null
Rwy_03_008,19,33.81566355768619,-118.1487655401513,n19,Rwy,null,null
Txy_J_002,20,33.81492441587108,-118.1608407376331,n20,Txy,null,null
Txy_J_001,21,33.81492775205416,-118.1639214046285,n21,Txy,null,null
Rwy_04_007,22,33.81307683588808,-118.1557688437588,n22,Rwy,null,null
Rwy_02_04,23,33.8138365962181,-118.1557732627032,n23,Rwy,null,null
Rwy_04_005,24,33.81493528918144,-118.155767839941,n24,Rwy,null,null
Txy_J_007,25,33.81493538182702,-118.1552716631593,n25,Txy,null,null
Txy_J_006,26,33.81493510937125,-118.1562685379661,n26,Txy,null,null
Txy_J_B,27,33.81493645238663,-118.1572799717435,n27,Txy,null,null
Rwy_02_002,28,33.8138363150274,-118.157292913945,n28,Rwy,null,null
Txy_B_007,29,33.81423819207325,-118.1572821687693,n29,Txy,null,null
Txy_B_008,30,33.81341161412327,-118.1573063395978,n30,Txy,null,null
Txy_F_B,31,33.81308276489966,-118.1573162800256,n31,Txy,null,null
Txy_F_002,32,33.81307862913181,-118.1611521490184,n32,Txy,null,null
Txy_F_001,33,33.81341118729281,-118.1611584577252,n33,Txy,null,null
Rwy_02_001,34,33.8138339222017,-118.1611594405808,n34,Rwy,RW07R,Entry
Txy_F_005,35,33.81307683706247,-118.156253142045,n35,Txy,null,null
Rwy_04_006,36,33.81341616757921,-118.1557655507358,n36,Rwy,null,null
Rwy_02_003,37,33.81384150449595,-118.1537531559117,n37,Rwy,null,null
Txy_F_006,38,33.81307930494996,-118.1552805134873,n38,Txy,null,null
Txy_F2_001,39,33.81342414796783,-118.1544613330924,n39,Txy,null,null
Rwy_02_05,40,33.81384189010985,-118.1479878849672,n40,Rwy,null,null
Txy_D_005,41,33.8159440736993,-118.1509681498174,n41,Txy,null,null
Rwy_02_005,42,33.81386854507338,-118.1484805853704,n42,Rwy,RW25L,Entry
Txy_D_J,43,33.81493820560957,-118.1497603767546,n43,Txy,null,null
Txy_J_008,44,33.81493224733568,-118.1491797158511,n44,Txy,null,null
Txy_J_J2,45,33.81493867282025,-118.1509601924211,n45,Txy,null,null
Rwy_03_013,46,33.80696229876465,-118.1382416085744,n46,Rwy,null,null
Txy_D_006,47,33.81440072409112,-118.1491072908422,n47,Txy,null,null
