n1.id,n1.index,n1.lat,n1.lon,n2.id,n2.index,n2.lat,n2.lon
Txy_C_S,72,38.74865360033203,-90.3732577017657,Txy_D_S,70,38.74908493585725,-90.37220351257083
Txy_D_003,69,38.74932958058218,-90.3727057326493,Txy_D_S,70,38.74908493585725,-90.37220351257083
Rwy_02_005,51,38.74932028856223,-90.37466348039875,Rwy_02_006,68,38.74976124227867,-90.37357916995512
Rwy_02_006,68,38.74976124227867,-90.37357916995512,Rwy_02_007,67,38.74996644106908,-90.37307086672304
Rwy_02_007,67,38.74996644106908,-90.37307086672304,Rwy_02_03,74,38.75039766955999,-90.37199670552239
Rwy_02_03,74,38.75039766955999,-90.37199670552239,Rwy_02_008,76,38.75086137475918,-90.37084727381405
Txy_D_S,70,38.74908493585725,-90.37220351257083,Txy_S_004,71,38.74929949762104,-90.37167684549132
Txy_S_004,71,38.74929949762104,-90.37167684549132,Rwy_03_004,73,38.74970440224857,-90.37063881623374
Rwy_03_004,73,38.74970440224857,-90.37063881623374,Txy_S_005,77,38.75015128719436,-90.36954969291635
Rwy_02_008,76,38.75086137475918,-90.37084727381405,Rwy_02_009,82,38.75141243208834,-90.3694724333788
Rwy_02_009,82,38.75141243208834,-90.3694724333788,Rwy_02_010,83,38.75181468388293,-90.3684690323198
Rwy_02_010,83,38.75181468388293,-90.3684690323198,Rwy_02_011,89,38.75228885984188,-90.36730619424957
Txy_S_005,77,38.75015128719436,-90.36954969291635,Txy_S_006,78,38.75050000430982,-90.36868154687224
Txy_S_006,78,38.75050000430982,-90.36868154687224,Txy_S_E,81,38.75071061925688,-90.36790551208794
Txy_E_001,79,38.75097861238762,-90.36860985416004,Txy_S_E,81,38.75071061925688,-90.36790551208794
Txy_S_007,80,38.75115698652985,-90.3670327283175,Txy_S_E,81,38.75071061925688,-90.36790551208794
Rwy_02_009,82,38.75141243208834,-90.3694724333788,Txy_E_001,79,38.75097861238762,-90.36860985416004
Rwy_03_004,73,38.74970440224857,-90.37063881623374,Rwy_03_005,86,38.74816012521063,-90.36749383544176
Rwy_03_005,86,38.74816012521063,-90.36749383544176,Rwy_03_006,115,38.746085336588,-90.36330328548621
Txy_S_E,81,38.75071061925688,-90.36790551208794,Txy_E_002,110,38.74863819220678,-90.36385909834956
Txy_S_007,80,38.75115698652985,-90.3670327283175,Rwy_04_001,88,38.75160267690519,-90.36592185597124
Rwy_02_011,89,38.75228885984188,-90.36730619424957,Rwy_02_012,90,38.75274784602659,-90.3661416856666
Rwy_02_012,90,38.75274784602659,-90.3661416856666,Rwy_02_013,94,38.75302254483308,-90.36542630307373
Rwy_02_013,94,38.75302254483308,-90.36542630307373,Txy_F_002,92,38.75259973785927,-90.36457690243252
Txy_F_002,92,38.75259973785927,-90.36457690243252,Txy_S_F,95,38.75234976951995,-90.36406094034282
Rwy_04_001,88,38.75160267690519,-90.36592185597124,Txy_S_008,91,38.75206796457346,-90.36476359265328
Txy_S_008,91,38.75206796457346,-90.36476359265328,Txy_S_F,95,38.75234976951995,-90.36406094034282
Txy_V_F,101,38.75460277647963,-90.36848220131891,Txy_F_001,93,38.75349466620099,-90.36639714130693
Txy_F_001,93,38.75349466620099,-90.36639714130693,Rwy_02_013,94,38.75302254483308,-90.36542630307373
Rwy_04_001,88,38.75160267690519,-90.36592185597124,Rwy_04_002,107,38.74912661803447,-90.36089532521555
Txy_S_F,95,38.75234976951995,-90.36406094034282,Txy_F_P,105,38.7503039180809,-90.35992212649685
Txy_E_002,110,38.74863819220678,-90.36385909834956,Txy_E_P,109,38.74772070820865,-90.36200719376626
Txy_V_003,99,38.75367261245461,-90.37441050902501,Txy_V_004,100,38.7544541289347,-90.36943468777271
Txy_V_004,100,38.7544541289347,-90.36943468777271,Txy_V_F,101,38.75460277647963,-90.36848220131891
Txy_V_F,101,38.75460277647963,-90.36848220131891,Txy_V_005,102,38.755555793128,-90.3624317392085
Txy_V_005,102,38.755555793128,-90.3624317392085,Txy_V_006,103,38.75703052866147,-90.35869976758393
Txy_V_006,103,38.75703052866147,-90.35869976758393,Txy_V_007,96,38.75680674282116,-90.35805544552046
Txy_V_007,96,38.75680674282116,-90.35805544552046,Rwy_02_014,97,38.75617721180382,-90.35760688776101
Rwy_02_013,94,38.75302254483308,-90.36542630307373,Rwy_02_014,97,38.75617721180382,-90.35760688776101
